order_id,date,customer,region,product,category,quantity,unit_price,total,status
PB-105637,2025-08-02,Cedar & Co. Furniture,British Columbia,Support Plan (Monthly),Services,2,450.0,900.0,Paid
PB-105638,2025-09-12,Harbourfront Textiles,Alberta,Data Migration,Services,3,2400.0,7200.0,Paid
PB-105639,2025-04-15,Lakeshore Medical Supply,British Columbia,Label Printer,Hardware,7,185.5,1298.5,Paid
PB-105640,2025-09-09,Blue Heron Foods,Ontario,Workflow Platform License,Software,9,1200.0,10800.0,Paid
PB-105641,2025-12-03,Lakeshore Medical Supply,Ontario,API Add-on,Software,1,99.0,99.0,Paid
PB-105642,2025-11-01,Northwind Logistics,Quebec,Warehouse Scanner,Hardware,9,320.0,2880.0,Pending
PB-105643,2025-05-14,Summit Auto Parts,Manitoba,Support Plan (Monthly),Services,12,450.0,5400.0,Paid
PB-105644,2025-03-17,Granite Peak Tools,New York,Implementation Day,Services,9,1800.0,16200.0,Paid
PB-105645,2025-04-11,Blue Heron Foods,Quebec,API Add-on,Software,7,99.0,693.0,Paid
PB-105646,2025-11-28,Summit Auto Parts,New York,Warehouse Scanner,Hardware,7,320.0,2240.0,Paid
PB-105647,2025-05-03,Prairie Wind Farms,Ontario,Support Plan (Monthly),Services,5,450.0,2250.0,Paid
PB-105648,2025-10-21,Maple Ridge Distribution,Ontario,Implementation Day,Services,11,1800.0,19800.0,Refunded
PB-105649,2025-12-09,Granite Peak Tools,Alberta,Warehouse Scanner,Hardware,5,320.0,1600.0,Paid
PB-105650,2025-03-08,Harbourfront Textiles,Ontario,Label Printer,Hardware,8,185.5,1484.0,Paid
PB-105651,2025-03-08,Blue Heron Foods,New York,Support Plan (Monthly),Services,6,450.0,2700.0,Refunded
PB-105652,2025-09-29,Granite Peak Tools,Manitoba,Implementation Day,Services,3,1800.0,5400.0,Paid
PB-105653,2025-06-23,Maple Ridge Distribution,Texas,Warehouse Scanner,Hardware,11,320.0,3520.0,Paid
PB-105654,2025-01-26,Lakeshore Medical Supply,New York,Workflow Platform License,Software,10,1200.0,12000.0,Refunded
PB-105655,2025-11-15,Silverline Freight,Illinois,Data Migration,Services,1,2400.0,2400.0,Paid
PB-105656,2025-08-21,Cedar & Co. Furniture,Illinois,Training Seat,Services,11,275.0,3025.0,Refunded
PB-105657,2025-01-23,Blue Heron Foods,Quebec,API Add-on,Software,10,99.0,990.0,Refunded
PB-105658,2025-06-04,Harbourfront Textiles,Alberta,Training Seat,Services,12,275.0,3300.0,Paid
PB-105659,2025-09-17,Cedar & Co. Furniture,Ontario,Training Seat,Services,7,275.0,1925.0,Refunded
PB-105660,2025-11-12,Harbourfront Textiles,Ontario,Training Seat,Services,6,275.0,1650.0,Paid
PB-105661,2025-01-28,Harbourfront Textiles,Illinois,Data Migration,Services,6,2400.0,14400.0,Paid
PB-105662,2025-06-28,Prairie Wind Farms,Illinois,Data Migration,Services,9,2400.0,21600.0,Refunded
PB-105663,2025-10-03,Blue Heron Foods,Ontario,Data Migration,Services,4,2400.0,9600.0,Paid
PB-105664,2025-04-11,Maple Ridge Distribution,Ontario,Training Seat,Services,11,275.0,3025.0,Pending
PB-105665,2025-09-30,Kingston Print Works,British Columbia,Data Migration,Services,8,2400.0,19200.0,Paid
PB-105666,2025-10-18,Maple Ridge Distribution,Alberta,API Add-on,Software,8,99.0,792.0,Paid
PB-105667,2025-05-25,Prairie Wind Farms,New York,Training Seat,Services,11,275.0,3025.0,Refunded
PB-105668,2025-12-15,Summit Auto Parts,New York,API Add-on,Software,2,99.0,198.0,Refunded
PB-105669,2025-05-09,Summit Auto Parts,Alberta,Label Printer,Hardware,7,185.5,1298.5,Refunded
PB-105670,2025-04-07,Granite Peak Tools,Illinois,Implementation Day,Services,1,1800.0,1800.0,Refunded
PB-105671,2025-04-27,Northwind Logistics,Illinois,Label Printer,Hardware,7,185.5,1298.5,Pending
PB-105672,2025-12-14,Northwind Logistics,Manitoba,Warehouse Scanner,Hardware,5,320.0,1600.0,Pending
PB-105673,2025-10-27,Blue Heron Foods,Illinois,Training Seat,Services,9,275.0,2475.0,Refunded
PB-105674,2025-10-01,Silverline Freight,Quebec,Data Migration,Services,10,2400.0,24000.0,Pending
PB-105675,2025-08-09,Maple Ridge Distribution,Alberta,Data Migration,Services,4,2400.0,9600.0,Paid
PB-105676,2025-07-27,Lakeshore Medical Supply,Manitoba,API Add-on,Software,11,99.0,1089.0,Pending
PB-105677,2025-01-26,Summit Auto Parts,Quebec,Label Printer,Hardware,2,185.5,371.0,Paid
PB-105678,2025-08-26,Birchwood Interiors,Manitoba,Support Plan (Monthly),Services,10,450.0,4500.0,Refunded
PB-105679,2025-11-02,Blue Heron Foods,Illinois,Training Seat,Services,2,275.0,550.0,Paid
PB-105680,2025-08-15,Kingston Print Works,Illinois,API Add-on,Software,5,99.0,495.0,Pending
PB-105681,2025-08-07,Blue Heron Foods,Ontario,Training Seat,Services,4,275.0,1100.0,Paid
PB-105682,2025-04-12,Northwind Logistics,Alberta,Workflow Platform License,Software,4,1200.0,4800.0,Paid
PB-105683,2025-03-15,Prairie Wind Farms,Alberta,Training Seat,Services,1,275.0,275.0,Refunded
PB-105684,2025-01-22,Prairie Wind Farms,Illinois,Warehouse Scanner,Hardware,8,320.0,2560.0,Paid
PB-105685,2025-08-22,Birchwood Interiors,Illinois,Workflow Platform License,Software,7,1200.0,8400.0,Pending
PB-105686,2025-07-02,Lakeshore Medical Supply,British Columbia,Implementation Day,Services,4,1800.0,7200.0,Paid
PB-105687,2025-06-18,Birchwood Interiors,Quebec,Workflow Platform License,Software,12,1200.0,14400.0,Refunded
PB-105688,2025-01-02,Lakeshore Medical Supply,Alberta,Support Plan (Monthly),Services,7,450.0,3150.0,Paid
PB-105689,2025-02-02,Lakeshore Medical Supply,Illinois,API Add-on,Software,4,99.0,396.0,Paid
PB-105690,2025-01-30,Birchwood Interiors,Alberta,Data Migration,Services,10,2400.0,24000.0,Pending
PB-105691,2025-12-25,Blue Heron Foods,Manitoba,Data Migration,Services,1,2400.0,2400.0,Refunded
PB-105692,2025-02-25,Silverline Freight,Quebec,Data Migration,Services,8,2400.0,19200.0,Pending
PB-105693,2025-04-21,Silverline Freight,Manitoba,Data Migration,Services,1,2400.0,2400.0,Paid
PB-105694,2025-01-24,Silverline Freight,British Columbia,Support Plan (Monthly),Services,1,450.0,450.0,Refunded
PB-105695,2025-12-08,Kingston Print Works,British Columbia,Training Seat,Services,3,275.0,825.0,Paid
PB-105696,2025-04-29,Granite Peak Tools,New York,Warehouse Scanner,Hardware,10,320.0,3200.0,Refunded
PB-105697,2025-06-11,Kingston Print Works,Ontario,Label Printer,Hardware,11,185.5,2040.5,Paid
PB-105698,2025-03-21,Harbourfront Textiles,Texas,Support Plan (Monthly),Services,1,450.0,450.0,Paid
PB-105699,2025-05-23,Northwind Logistics,Ontario,Training Seat,Services,6,275.0,1650.0,Paid
PB-105700,2025-07-22,Prairie Wind Farms,Illinois,Support Plan (Monthly),Services,8,450.0,3600.0,Refunded
PB-105701,2025-12-25,Prairie Wind Farms,Ontario,API Add-on,Software,12,99.0,1188.0,Paid
PB-105702,2025-08-22,Silverline Freight,British Columbia,Workflow Platform License,Software,4,1200.0,4800.0,Paid
PB-105703,2025-04-23,Lakeshore Medical Supply,British Columbia,Support Plan (Monthly),Services,2,450.0,900.0,Paid
PB-105704,2025-08-21,Silverline Freight,Texas,Workflow Platform License,Software,9,1200.0,10800.0,Paid
PB-105705,2025-07-08,Lakeshore Medical Supply,Illinois,Data Migration,Services,3,2400.0,7200.0,Paid
PB-105706,2025-02-16,Cedar & Co. Furniture,Alberta,Support Plan (Monthly),Services,9,450.0,4050.0,Paid
PB-105707,2025-10-25,Kingston Print Works,Texas,Support Plan (Monthly),Services,1,450.0,450.0,Paid
PB-105708,2025-03-31,Cedar & Co. Furniture,New York,Support Plan (Monthly),Services,12,450.0,5400.0,Paid
PB-105709,2025-07-31,Northwind Logistics,Illinois,API Add-on,Software,9,99.0,891.0,Pending
PB-105710,2025-05-15,Prairie Wind Farms,Texas,Workflow Platform License,Software,12,1200.0,14400.0,Refunded
PB-105711,2025-08-05,Harbourfront Textiles,Ontario,Support Plan (Monthly),Services,3,450.0,1350.0,Paid
PB-105712,2025-03-25,Summit Auto Parts,New York,Data Migration,Services,6,2400.0,14400.0,Paid
PB-105713,2025-09-19,Kingston Print Works,Manitoba,Support Plan (Monthly),Services,1,450.0,450.0,Refunded
PB-105714,2025-11-01,Cedar & Co. Furniture,Ontario,Label Printer,Hardware,12,185.5,2226.0,Paid
PB-105715,2025-07-08,Silverline Freight,British Columbia,Workflow Platform License,Software,12,1200.0,14400.0,Paid
PB-105716,2025-08-23,Summit Auto Parts,Quebec,API Add-on,Software,4,99.0,396.0,Paid
PB-105717,2025-01-10,Kingston Print Works,Ontario,Data Migration,Services,3,2400.0,7200.0,Pending
PB-105718,2025-07-11,Silverline Freight,Illinois,Data Migration,Services,7,2400.0,16800.0,Paid
PB-105719,2025-03-16,Blue Heron Foods,Alberta,Warehouse Scanner,Hardware,1,320.0,320.0,Refunded
PB-105720,2025-01-23,Cedar & Co. Furniture,Alberta,Support Plan (Monthly),Services,11,450.0,4950.0,Paid
PB-105721,2025-03-24,Blue Heron Foods,New York,Workflow Platform License,Software,12,1200.0,14400.0,Paid
PB-105722,2025-07-05,Blue Heron Foods,Manitoba,Training Seat,Services,8,275.0,2200.0,Pending
PB-105723,2025-02-06,Silverline Freight,Illinois,Warehouse Scanner,Hardware,7,320.0,2240.0,Pending
PB-105724,2025-02-25,Cedar & Co. Furniture,Texas,Implementation Day,Services,2,1800.0,3600.0,Paid
PB-105725,2025-01-28,Northwind Logistics,Manitoba,Training Seat,Services,11,275.0,3025.0,Paid
PB-105726,2025-12-11,Harbourfront Textiles,Illinois,Implementation Day,Services,8,1800.0,14400.0,Paid
PB-105727,2025-05-07,Northwind Logistics,Manitoba,Warehouse Scanner,Hardware,1,320.0,320.0,Refunded
PB-105728,2025-03-16,Harbourfront Textiles,Ontario,Label Printer,Hardware,1,185.5,185.5,Refunded
PB-105729,2025-05-05,Northwind Logistics,Illinois,Workflow Platform License,Software,1,1200.0,1200.0,Pending
PB-105730,2025-04-19,Cedar & Co. Furniture,Illinois,Label Printer,Hardware,8,185.5,1484.0,Pending
PB-105731,2025-06-22,Blue Heron Foods,Quebec,Data Migration,Services,3,2400.0,7200.0,Pending
PB-105732,2025-12-07,Granite Peak Tools,Ontario,Warehouse Scanner,Hardware,12,320.0,3840.0,Pending
PB-105733,2025-09-11,Silverline Freight,Quebec,API Add-on,Software,2,99.0,198.0,Paid
PB-105734,2025-10-16,Kingston Print Works,Ontario,Data Migration,Services,7,2400.0,16800.0,Paid
PB-105735,2025-10-03,Maple Ridge Distribution,British Columbia,Data Migration,Services,8,2400.0,19200.0,Paid
PB-105736,2025-01-10,Silverline Freight,Ontario,Support Plan (Monthly),Services,10,450.0,4500.0,Refunded
PB-105737,2025-11-04,Prairie Wind Farms,Alberta,Warehouse Scanner,Hardware,11,320.0,3520.0,Paid
PB-105738,2025-07-20,Summit Auto Parts,Texas,Warehouse Scanner,Hardware,10,320.0,3200.0,Refunded
PB-105739,2025-01-15,Summit Auto Parts,New York,Implementation Day,Services,9,1800.0,16200.0,Paid
PB-105740,2025-03-18,Prairie Wind Farms,New York,Support Plan (Monthly),Services,5,450.0,2250.0,Paid
PB-105741,2025-04-25,Harbourfront Textiles,New York,Implementation Day,Services,6,1800.0,10800.0,Pending
PB-105742,2025-01-12,Granite Peak Tools,New York,Training Seat,Services,9,275.0,2475.0,Pending
PB-105743,2025-06-27,Prairie Wind Farms,New York,Label Printer,Hardware,4,185.5,742.0,Refunded
PB-105744,2025-11-06,Northwind Logistics,British Columbia,Support Plan (Monthly),Services,8,450.0,3600.0,Refunded
PB-105745,2025-02-14,Maple Ridge Distribution,British Columbia,Support Plan (Monthly),Services,12,450.0,5400.0,Paid
PB-105746,2025-02-19,Prairie Wind Farms,Texas,Warehouse Scanner,Hardware,2,320.0,640.0,Pending
PB-105747,2025-06-04,Summit Auto Parts,Alberta,Implementation Day,Services,2,1800.0,3600.0,Paid
PB-105748,2025-02-18,Cedar & Co. Furniture,Illinois,API Add-on,Software,1,99.0,99.0,Refunded
PB-105749,2025-01-19,Blue Heron Foods,Quebec,Training Seat,Services,2,275.0,550.0,Paid
PB-105750,2025-06-26,Granite Peak Tools,Alberta,Workflow Platform License,Software,9,1200.0,10800.0,Paid
PB-105751,2025-12-23,Lakeshore Medical Supply,Alberta,Training Seat,Services,5,275.0,1375.0,Refunded
PB-105752,2025-04-12,Granite Peak Tools,Quebec,Training Seat,Services,1,275.0,275.0,Pending
PB-105753,2025-01-22,Maple Ridge Distribution,Ontario,Label Printer,Hardware,11,185.5,2040.5,Paid
PB-105754,2025-06-15,Silverline Freight,Alberta,Training Seat,Services,8,275.0,2200.0,Refunded
PB-105755,2025-12-29,Maple Ridge Distribution,Manitoba,Label Printer,Hardware,8,185.5,1484.0,Refunded
PB-105756,2025-07-03,Kingston Print Works,Illinois,API Add-on,Software,7,99.0,693.0,Pending
PB-105757,2025-01-27,Kingston Print Works,Quebec,Implementation Day,Services,5,1800.0,9000.0,Paid
PB-105758,2025-12-13,Prairie Wind Farms,New York,Implementation Day,Services,12,1800.0,21600.0,Refunded
PB-105759,2025-07-24,Kingston Print Works,Manitoba,Warehouse Scanner,Hardware,9,320.0,2880.0,Paid
PB-105760,2025-08-22,Maple Ridge Distribution,Texas,Implementation Day,Services,11,1800.0,19800.0,Pending
PB-105761,2025-06-16,Silverline Freight,Ontario,Workflow Platform License,Software,4,1200.0,4800.0,Paid
PB-105762,2025-01-10,Silverline Freight,Manitoba,API Add-on,Software,1,99.0,99.0,Paid
PB-105763,2025-12-26,Granite Peak Tools,Quebec,Training Seat,Services,7,275.0,1925.0,Paid
PB-105764,2025-07-31,Granite Peak Tools,New York,Workflow Platform License,Software,12,1200.0,14400.0,Paid
PB-105765,2025-11-27,Kingston Print Works,Ontario,Implementation Day,Services,4,1800.0,7200.0,Pending
PB-105766,2025-10-22,Cedar & Co. Furniture,Ontario,Support Plan (Monthly),Services,9,450.0,4050.0,Paid
PB-105767,2025-12-09,Harbourfront Textiles,Quebec,Workflow Platform License,Software,4,1200.0,4800.0,Paid
PB-105768,2025-11-21,Silverline Freight,Manitoba,Warehouse Scanner,Hardware,12,320.0,3840.0,Pending
PB-105769,2025-09-28,Birchwood Interiors,British Columbia,Data Migration,Services,10,2400.0,24000.0,Pending
PB-105770,2025-12-04,Blue Heron Foods,Illinois,Workflow Platform License,Software,1,1200.0,1200.0,Pending
PB-105771,2025-11-17,Kingston Print Works,Quebec,Data Migration,Services,4,2400.0,9600.0,Paid
PB-105772,2025-01-06,Granite Peak Tools,Quebec,Implementation Day,Services,2,1800.0,3600.0,Paid
PB-105773,2025-10-24,Cedar & Co. Furniture,Quebec,API Add-on,Software,11,99.0,1089.0,Paid
PB-105774,2025-08-22,Northwind Logistics,New York,API Add-on,Software,1,99.0,99.0,Refunded
PB-105775,2025-12-07,Maple Ridge Distribution,Quebec,Training Seat,Services,6,275.0,1650.0,Paid
PB-105776,2025-05-21,Cedar & Co. Furniture,Alberta,Workflow Platform License,Software,12,1200.0,14400.0,Paid
PB-105777,2025-04-18,Granite Peak Tools,New York,Implementation Day,Services,10,1800.0,18000.0,Paid
PB-105778,2025-09-27,Cedar & Co. Furniture,Ontario,API Add-on,Software,1,99.0,99.0,Paid
PB-105779,2025-09-15,Cedar & Co. Furniture,Illinois,Workflow Platform License,Software,5,1200.0,6000.0,Paid
PB-105780,2025-06-04,Maple Ridge Distribution,Manitoba,Workflow Platform License,Software,2,1200.0,2400.0,Refunded
PB-105781,2025-01-12,Kingston Print Works,Texas,Training Seat,Services,10,275.0,2750.0,Paid
PB-105782,2025-01-22,Summit Auto Parts,Illinois,Support Plan (Monthly),Services,4,450.0,1800.0,Paid
PB-105783,2025-10-07,Prairie Wind Farms,Texas,API Add-on,Software,12,99.0,1188.0,Paid
PB-105784,2025-07-30,Kingston Print Works,Illinois,Support Plan (Monthly),Services,11,450.0,4950.0,Refunded
PB-105785,2025-09-27,Lakeshore Medical Supply,Quebec,Workflow Platform License,Software,6,1200.0,7200.0,Paid
PB-105786,2025-01-31,Maple Ridge Distribution,New York,Training Seat,Services,9,275.0,2475.0,Paid
PB-105787,2025-10-04,Northwind Logistics,British Columbia,Label Printer,Hardware,11,185.5,2040.5,Paid
PB-105788,2025-01-27,Granite Peak Tools,Texas,Implementation Day,Services,4,1800.0,7200.0,Refunded
PB-105789,2025-02-01,Birchwood Interiors,British Columbia,Training Seat,Services,12,275.0,3300.0,Pending
PB-105790,2025-06-17,Cedar & Co. Furniture,Texas,Implementation Day,Services,1,1800.0,1800.0,Paid
PB-105791,2025-07-20,Birchwood Interiors,Manitoba,Data Migration,Services,3,2400.0,7200.0,Paid
PB-105792,2025-10-16,Lakeshore Medical Supply,Alberta,API Add-on,Software,12,99.0,1188.0,Paid
PB-105793,2025-12-18,Kingston Print Works,Ontario,Training Seat,Services,11,275.0,3025.0,Paid
PB-105794,2025-02-19,Northwind Logistics,British Columbia,Support Plan (Monthly),Services,11,450.0,4950.0,Paid
PB-105795,2025-04-02,Cedar & Co. Furniture,New York,Implementation Day,Services,1,1800.0,1800.0,Paid
PB-105796,2025-12-18,Birchwood Interiors,Ontario,Data Migration,Services,10,2400.0,24000.0,Pending
PB-105797,2025-05-27,Harbourfront Textiles,Illinois,Label Printer,Hardware,5,185.5,927.5,Paid
PB-105798,2025-04-17,Cedar & Co. Furniture,Texas,API Add-on,Software,2,99.0,198.0,Pending
PB-105799,2025-10-13,Maple Ridge Distribution,New York,API Add-on,Software,7,99.0,693.0,Pending
PB-105800,2025-07-24,Granite Peak Tools,Manitoba,Warehouse Scanner,Hardware,11,320.0,3520.0,Refunded
PB-105801,2025-07-27,Cedar & Co. Furniture,Ontario,Label Printer,Hardware,8,185.5,1484.0,Pending
PB-105802,2025-02-08,Prairie Wind Farms,British Columbia,Data Migration,Services,12,2400.0,28800.0,Paid
PB-105803,2025-02-27,Harbourfront Textiles,Alberta,Workflow Platform License,Software,1,1200.0,1200.0,Refunded
PB-105804,2025-05-07,Lakeshore Medical Supply,British Columbia,Warehouse Scanner,Hardware,12,320.0,3840.0,Paid
PB-105805,2025-03-19,Silverline Freight,Ontario,Training Seat,Services,6,275.0,1650.0,Paid
PB-105806,2025-04-05,Maple Ridge Distribution,Illinois,Warehouse Scanner,Hardware,2,320.0,640.0,Paid
PB-105807,2025-03-20,Maple Ridge Distribution,Alberta,Workflow Platform License,Software,2,1200.0,2400.0,Pending
PB-105808,2025-10-26,Northwind Logistics,New York,Label Printer,Hardware,4,185.5,742.0,Paid
PB-105809,2025-08-13,Summit Auto Parts,Illinois,Training Seat,Services,2,275.0,550.0,Paid
PB-105810,2025-03-28,Lakeshore Medical Supply,Texas,API Add-on,Software,8,99.0,792.0,Paid
PB-105811,2025-09-29,Silverline Freight,Ontario,Warehouse Scanner,Hardware,4,320.0,1280.0,Paid
PB-105812,2025-02-27,Northwind Logistics,Texas,Warehouse Scanner,Hardware,7,320.0,2240.0,Paid
PB-105813,2025-07-03,Cedar & Co. Furniture,Manitoba,Training Seat,Services,5,275.0,1375.0,Paid
PB-105814,2025-03-15,Northwind Logistics,Alberta,Warehouse Scanner,Hardware,8,320.0,2560.0,Paid
PB-105815,2025-04-14,Lakeshore Medical Supply,Alberta,Data Migration,Services,10,2400.0,24000.0,Paid
PB-105816,2025-04-30,Lakeshore Medical Supply,Ontario,Implementation Day,Services,1,1800.0,1800.0,Refunded
PB-105817,2025-08-26,Lakeshore Medical Supply,Ontario,API Add-on,Software,4,99.0,396.0,Paid
PB-105818,2025-06-21,Birchwood Interiors,British Columbia,API Add-on,Software,4,99.0,396.0,Paid
PB-105819,2025-04-06,Blue Heron Foods,Texas,Warehouse Scanner,Hardware,12,320.0,3840.0,Paid
PB-105820,2025-01-15,Blue Heron Foods,Alberta,Workflow Platform License,Software,4,1200.0,4800.0,Paid
PB-105821,2025-07-13,Birchwood Interiors,Manitoba,Training Seat,Services,6,275.0,1650.0,Paid
PB-105822,2025-04-01,Blue Heron Foods,British Columbia,Warehouse Scanner,Hardware,4,320.0,1280.0,Paid
PB-105823,2025-08-07,Silverline Freight,Texas,Support Plan (Monthly),Services,1,450.0,450.0,Pending
PB-105824,2025-12-08,Northwind Logistics,British Columbia,Workflow Platform License,Software,3,1200.0,3600.0,Paid
PB-105825,2025-08-25,Northwind Logistics,Texas,Workflow Platform License,Software,10,1200.0,12000.0,Refunded
PB-105826,2025-10-30,Cedar & Co. Furniture,Quebec,Label Printer,Hardware,12,185.5,2226.0,Refunded
PB-105827,2025-07-25,Cedar & Co. Furniture,Texas,Implementation Day,Services,5,1800.0,9000.0,Refunded
PB-105828,2025-03-15,Granite Peak Tools,Alberta,Training Seat,Services,4,275.0,1100.0,Refunded
PB-105829,2025-07-22,Harbourfront Textiles,Illinois,Implementation Day,Services,8,1800.0,14400.0,Paid
PB-105830,2025-09-12,Birchwood Interiors,New York,Implementation Day,Services,12,1800.0,21600.0,Paid
PB-105831,2025-10-25,Lakeshore Medical Supply,Illinois,API Add-on,Software,12,99.0,1188.0,Paid
PB-105832,2025-04-13,Summit Auto Parts,Manitoba,Implementation Day,Services,5,1800.0,9000.0,Paid
PB-105833,2025-12-19,Blue Heron Foods,Alberta,Data Migration,Services,9,2400.0,21600.0,Refunded
PB-105834,2025-04-13,Cedar & Co. Furniture,Manitoba,Implementation Day,Services,6,1800.0,10800.0,Paid
PB-105835,2025-12-27,Northwind Logistics,Manitoba,Implementation Day,Services,10,1800.0,18000.0,Refunded
PB-105836,2025-12-16,Maple Ridge Distribution,Illinois,Training Seat,Services,7,275.0,1925.0,Paid
PB-105837,2025-07-31,Birchwood Interiors,Illinois,Workflow Platform License,Software,4,1200.0,4800.0,Paid
PB-105838,2025-08-16,Maple Ridge Distribution,Texas,Workflow Platform License,Software,1,1200.0,1200.0,Pending
PB-105839,2025-01-29,Maple Ridge Distribution,Alberta,Label Printer,Hardware,1,185.5,185.5,Refunded
PB-105840,2025-06-21,Birchwood Interiors,New York,Training Seat,Services,1,275.0,275.0,Paid
PB-105841,2025-02-25,Summit Auto Parts,British Columbia,Data Migration,Services,11,2400.0,26400.0,Pending
PB-105842,2025-09-25,Northwind Logistics,New York,Implementation Day,Services,8,1800.0,14400.0,Paid
PB-105843,2025-01-27,Blue Heron Foods,Ontario,Warehouse Scanner,Hardware,5,320.0,1600.0,Pending
PB-105844,2025-01-21,Lakeshore Medical Supply,Ontario,Warehouse Scanner,Hardware,4,320.0,1280.0,Paid
PB-105845,2025-01-07,Harbourfront Textiles,Texas,Label Printer,Hardware,8,185.5,1484.0,Paid
PB-105846,2025-02-05,Lakeshore Medical Supply,Manitoba,Training Seat,Services,5,275.0,1375.0,Paid
PB-105847,2025-04-01,Kingston Print Works,Texas,Warehouse Scanner,Hardware,2,320.0,640.0,Refunded
PB-105848,2025-04-08,Northwind Logistics,Ontario,API Add-on,Software,12,99.0,1188.0,Refunded
PB-105849,2025-09-13,Northwind Logistics,Manitoba,API Add-on,Software,8,99.0,792.0,Pending
PB-105850,2025-02-06,Harbourfront Textiles,New York,Data Migration,Services,9,2400.0,21600.0,Paid
PB-105851,2025-02-01,Northwind Logistics,Texas,Workflow Platform License,Software,5,1200.0,6000.0,Paid
PB-105852,2025-01-26,Birchwood Interiors,Illinois,Support Plan (Monthly),Services,2,450.0,900.0,Paid
PB-105853,2025-02-02,Maple Ridge Distribution,British Columbia,Workflow Platform License,Software,5,1200.0,6000.0,Pending
PB-105854,2025-08-12,Birchwood Interiors,Ontario,Support Plan (Monthly),Services,5,450.0,2250.0,Refunded
PB-105855,2025-06-22,Summit Auto Parts,Illinois,API Add-on,Software,3,99.0,297.0,Pending
PB-105856,2025-11-04,Birchwood Interiors,Texas,Training Seat,Services,3,275.0,825.0,Paid
PB-105857,2025-06-26,Lakeshore Medical Supply,British Columbia,Label Printer,Hardware,10,185.5,1855.0,Refunded
PB-105858,2025-01-02,Lakeshore Medical Supply,Manitoba,Support Plan (Monthly),Services,12,450.0,5400.0,Pending
PB-105859,2025-12-27,Lakeshore Medical Supply,Alberta,Warehouse Scanner,Hardware,2,320.0,640.0,Refunded
PB-105860,2025-10-04,Harbourfront Textiles,Texas,Training Seat,Services,9,275.0,2475.0,Pending
PB-105861,2025-09-19,Granite Peak Tools,Quebec,API Add-on,Software,5,99.0,495.0,Pending
PB-105862,2025-07-15,Harbourfront Textiles,New York,Warehouse Scanner,Hardware,9,320.0,2880.0,Refunded
PB-105863,2025-01-12,Summit Auto Parts,Illinois,Support Plan (Monthly),Services,11,450.0,4950.0,Paid
PB-105864,2025-02-07,Blue Heron Foods,Texas,Implementation Day,Services,12,1800.0,21600.0,Pending
PB-105865,2025-03-09,Maple Ridge Distribution,New York,Label Printer,Hardware,9,185.5,1669.5,Pending
PB-105866,2025-04-10,Lakeshore Medical Supply,Manitoba,Training Seat,Services,11,275.0,3025.0,Pending
PB-105867,2025-07-31,Harbourfront Textiles,Illinois,Training Seat,Services,3,275.0,825.0,Paid
PB-105868,2025-01-11,Kingston Print Works,Manitoba,API Add-on,Software,8,99.0,792.0,Paid
PB-105869,2025-10-31,Granite Peak Tools,Texas,Implementation Day,Services,11,1800.0,19800.0,Refunded
PB-105870,2025-11-12,Blue Heron Foods,New York,Warehouse Scanner,Hardware,11,320.0,3520.0,Paid
PB-105871,2025-12-14,Lakeshore Medical Supply,Texas,Warehouse Scanner,Hardware,7,320.0,2240.0,Paid
PB-105872,2025-04-26,Birchwood Interiors,New York,Support Plan (Monthly),Services,8,450.0,3600.0,Paid
PB-105873,2025-07-20,Northwind Logistics,New York,API Add-on,Software,11,99.0,1089.0,Refunded
PB-105874,2025-01-05,Harbourfront Textiles,Texas,API Add-on,Software,10,99.0,990.0,Pending
PB-105875,2025-01-29,Cedar & Co. Furniture,Manitoba,API Add-on,Software,5,99.0,495.0,Paid
PB-105876,2025-03-19,Birchwood Interiors,Illinois,Training Seat,Services,8,275.0,2200.0,Paid
PB-105877,2025-01-03,Cedar & Co. Furniture,New York,Workflow Platform License,Software,3,1200.0,3600.0,Pending
PB-105878,2025-01-01,Summit Auto Parts,Illinois,Implementation Day,Services,10,1800.0,18000.0,Paid
PB-105879,2025-09-28,Silverline Freight,Illinois,Workflow Platform License,Software,5,1200.0,6000.0,Paid
PB-105880,2025-02-07,Harbourfront Textiles,New York,Implementation Day,Services,9,1800.0,16200.0,Paid
PB-105881,2025-05-28,Prairie Wind Farms,New York,Training Seat,Services,10,275.0,2750.0,Paid
PB-105882,2025-01-12,Northwind Logistics,British Columbia,Data Migration,Services,7,2400.0,16800.0,Paid
PB-105883,2025-05-05,Blue Heron Foods,Quebec,Workflow Platform License,Software,6,1200.0,7200.0,Paid
PB-105884,2025-01-06,Prairie Wind Farms,Alberta,API Add-on,Software,11,99.0,1089.0,Refunded
PB-105885,2025-09-07,Silverline Freight,Alberta,Data Migration,Services,3,2400.0,7200.0,Paid
PB-105886,2025-11-22,Silverline Freight,Illinois,Label Printer,Hardware,10,185.5,1855.0,Pending
PB-105887,2025-11-27,Lakeshore Medical Supply,British Columbia,API Add-on,Software,11,99.0,1089.0,Refunded
PB-105888,2025-03-02,Kingston Print Works,British Columbia,API Add-on,Software,2,99.0,198.0,Paid
PB-105889,2025-06-29,Birchwood Interiors,Manitoba,Warehouse Scanner,Hardware,9,320.0,2880.0,Paid
PB-105890,2025-01-25,Lakeshore Medical Supply,Illinois,Label Printer,Hardware,12,185.5,2226.0,Paid
