order_id,date,customer,region,product,category,quantity,unit_price,total,status
PB-143879,2025-01-22,Summit Auto Parts,British Columbia,Label Printer,Hardware,10,185.5,1855.0,Pending
PB-143880,2025-08-25,Summit Auto Parts,Illinois,Implementation Day,Services,12,1800.0,21600.0,Paid
PB-143881,2025-11-28,Maple Ridge Distribution,Ontario,Label Printer,Hardware,9,185.5,1669.5,Refunded
PB-143882,2025-02-05,Cedar & Co. Furniture,British Columbia,Support Plan (Monthly),Services,6,450.0,2700.0,Paid
PB-143883,2025-03-19,Blue Heron Foods,Quebec,API Add-on,Software,8,99.0,792.0,Pending
PB-143884,2025-03-28,Blue Heron Foods,Quebec,Data Migration,Services,3,2400.0,7200.0,Paid
PB-143885,2025-06-28,Prairie Wind Farms,New York,Warehouse Scanner,Hardware,8,320.0,2560.0,Refunded
PB-143886,2025-05-19,Silverline Freight,British Columbia,Workflow Platform License,Software,3,1200.0,3600.0,Paid
PB-143887,2025-12-28,Granite Peak Tools,Ontario,Support Plan (Monthly),Services,7,450.0,3150.0,Paid
PB-143888,2025-02-12,Northwind Logistics,British Columbia,Label Printer,Hardware,2,185.5,371.0,Paid
PB-143889,2025-02-14,Granite Peak Tools,Manitoba,Label Printer,Hardware,11,185.5,2040.5,Pending
PB-143890,2025-11-07,Maple Ridge Distribution,British Columbia,API Add-on,Software,10,99.0,990.0,Pending
PB-143891,2025-07-22,Granite Peak Tools,Manitoba,Support Plan (Monthly),Services,12,450.0,5400.0,Paid
PB-143892,2025-05-22,Northwind Logistics,British Columbia,Label Printer,Hardware,1,185.5,185.5,Pending
PB-143893,2025-03-07,Granite Peak Tools,Ontario,Training Seat,Services,8,275.0,2200.0,Pending
PB-143894,2025-10-13,Cedar & Co. Furniture,Illinois,Training Seat,Services,2,275.0,550.0,Refunded
PB-143895,2025-07-07,Birchwood Interiors,British Columbia,Training Seat,Services,5,275.0,1375.0,Paid
PB-143896,2025-06-08,Maple Ridge Distribution,New York,Workflow Platform License,Software,6,1200.0,7200.0,Paid
PB-143897,2025-03-24,Silverline Freight,Alberta,Implementation Day,Services,12,1800.0,21600.0,Paid
PB-143898,2025-06-11,Granite Peak Tools,Alberta,Data Migration,Services,12,2400.0,28800.0,Paid
PB-143899,2025-11-14,Northwind Logistics,Quebec,Warehouse Scanner,Hardware,9,320.0,2880.0,Paid
PB-143900,2025-02-21,Blue Heron Foods,British Columbia,Data Migration,Services,11,2400.0,26400.0,Refunded
PB-143901,2025-04-30,Northwind Logistics,Manitoba,Warehouse Scanner,Hardware,5,320.0,1600.0,Pending
PB-143902,2025-11-14,Northwind Logistics,Illinois,Support Plan (Monthly),Services,12,450.0,5400.0,Pending
PB-143903,2025-10-06,Granite Peak Tools,Manitoba,Data Migration,Services,11,2400.0,26400.0,Refunded
PB-143904,2025-03-18,Birchwood Interiors,Alberta,Label Printer,Hardware,2,185.5,371.0,Paid
PB-143905,2025-05-13,Harbourfront Textiles,Texas,Warehouse Scanner,Hardware,3,320.0,960.0,Refunded
PB-143906,2025-08-30,Kingston Print Works,New York,Support Plan (Monthly),Services,9,450.0,4050.0,Pending
PB-143907,2025-07-15,Harbourfront Textiles,British Columbia,Support Plan (Monthly),Services,12,450.0,5400.0,Paid
PB-143908,2025-11-28,Summit Auto Parts,Texas,Label Printer,Hardware,5,185.5,927.5,Refunded
PB-143909,2025-12-17,Summit Auto Parts,New York,API Add-on,Software,12,99.0,1188.0,Refunded
PB-143910,2025-01-23,Maple Ridge Distribution,Alberta,Training Seat,Services,6,275.0,1650.0,Paid
PB-143911,2025-02-13,Blue Heron Foods,Manitoba,Label Printer,Hardware,9,185.5,1669.5,Paid
PB-143912,2025-08-27,Granite Peak Tools,New York,Workflow Platform License,Software,2,1200.0,2400.0,Paid
PB-143913,2025-07-15,Silverline Freight,Ontario,Training Seat,Services,4,275.0,1100.0,Pending
PB-143914,2025-12-08,Maple Ridge Distribution,Illinois,Support Plan (Monthly),Services,1,450.0,450.0,Paid
PB-143915,2025-02-13,Lakeshore Medical Supply,Texas,Support Plan (Monthly),Services,9,450.0,4050.0,Paid
PB-143916,2025-02-01,Cedar & Co. Furniture,Manitoba,Implementation Day,Services,10,1800.0,18000.0,Pending
PB-143917,2025-05-09,Kingston Print Works,Manitoba,Support Plan (Monthly),Services,11,450.0,4950.0,Pending
PB-143918,2025-05-18,Prairie Wind Farms,British Columbia,Support Plan (Monthly),Services,11,450.0,4950.0,Paid
PB-143919,2025-06-13,Maple Ridge Distribution,Manitoba,Label Printer,Hardware,12,185.5,2226.0,Refunded
PB-143920,2025-08-06,Harbourfront Textiles,Ontario,Warehouse Scanner,Hardware,9,320.0,2880.0,Paid
PB-143921,2025-09-28,Northwind Logistics,British Columbia,Data Migration,Services,6,2400.0,14400.0,Pending
PB-143922,2025-05-26,Kingston Print Works,British Columbia,Support Plan (Monthly),Services,9,450.0,4050.0,Paid
PB-143923,2025-12-29,Prairie Wind Farms,Illinois,Label Printer,Hardware,4,185.5,742.0,Pending
PB-143924,2025-10-03,Blue Heron Foods,Alberta,Workflow Platform License,Software,4,1200.0,4800.0,Pending
PB-143925,2025-05-12,Granite Peak Tools,Quebec,Training Seat,Services,5,275.0,1375.0,Paid
PB-143926,2025-07-30,Blue Heron Foods,Illinois,Warehouse Scanner,Hardware,6,320.0,1920.0,Paid
PB-143927,2025-09-09,Silverline Freight,Texas,Data Migration,Services,4,2400.0,9600.0,Pending
PB-143928,2025-04-03,Prairie Wind Farms,New York,Implementation Day,Services,9,1800.0,16200.0,Paid
PB-143929,2025-01-31,Lakeshore Medical Supply,New York,Training Seat,Services,8,275.0,2200.0,Pending
PB-143930,2025-11-27,Kingston Print Works,Manitoba,API Add-on,Software,7,99.0,693.0,Pending
PB-143931,2025-07-18,Birchwood Interiors,Texas,Data Migration,Services,11,2400.0,26400.0,Paid
PB-143932,2025-09-25,Maple Ridge Distribution,Texas,Support Plan (Monthly),Services,3,450.0,1350.0,Paid
PB-143933,2025-08-24,Lakeshore Medical Supply,Manitoba,Training Seat,Services,5,275.0,1375.0,Pending
PB-143934,2025-11-28,Summit Auto Parts,British Columbia,API Add-on,Software,6,99.0,594.0,Refunded
PB-143935,2025-05-05,Granite Peak Tools,Quebec,Data Migration,Services,6,2400.0,14400.0,Pending
PB-143936,2025-01-11,Granite Peak Tools,Illinois,Data Migration,Services,9,2400.0,21600.0,Paid
PB-143937,2025-02-25,Silverline Freight,Manitoba,Support Plan (Monthly),Services,4,450.0,1800.0,Pending
PB-143938,2025-03-27,Birchwood Interiors,Illinois,Implementation Day,Services,5,1800.0,9000.0,Refunded
PB-143939,2025-09-17,Birchwood Interiors,New York,Warehouse Scanner,Hardware,7,320.0,2240.0,Refunded
PB-143940,2025-11-09,Granite Peak Tools,Alberta,Workflow Platform License,Software,12,1200.0,14400.0,Paid
PB-143941,2025-05-14,Silverline Freight,Alberta,Label Printer,Hardware,2,185.5,371.0,Paid
PB-143942,2025-09-26,Lakeshore Medical Supply,Illinois,API Add-on,Software,1,99.0,99.0,Paid
PB-143943,2025-01-09,Lakeshore Medical Supply,Ontario,Support Plan (Monthly),Services,7,450.0,3150.0,Refunded
PB-143944,2025-02-03,Birchwood Interiors,New York,Data Migration,Services,11,2400.0,26400.0,Paid
PB-143945,2025-01-04,Cedar & Co. Furniture,Manitoba,Support Plan (Monthly),Services,10,450.0,4500.0,Paid
PB-143946,2025-12-02,Granite Peak Tools,British Columbia,Label Printer,Hardware,10,185.5,1855.0,Pending
PB-143947,2025-02-12,Silverline Freight,Quebec,Label Printer,Hardware,2,185.5,371.0,Paid
PB-143948,2025-12-29,Granite Peak Tools,Alberta,Data Migration,Services,10,2400.0,24000.0,Paid
PB-143949,2025-10-16,Cedar & Co. Furniture,New York,Support Plan (Monthly),Services,4,450.0,1800.0,Paid
PB-143950,2025-09-12,Cedar & Co. Furniture,New York,Implementation Day,Services,12,1800.0,21600.0,Paid
PB-143951,2025-10-01,Summit Auto Parts,New York,Warehouse Scanner,Hardware,1,320.0,320.0,Paid
PB-143952,2025-11-22,Summit Auto Parts,Ontario,Label Printer,Hardware,9,185.5,1669.5,Pending
PB-143953,2025-08-01,Kingston Print Works,Texas,Support Plan (Monthly),Services,12,450.0,5400.0,Paid
PB-143954,2025-11-15,Cedar & Co. Furniture,Quebec,API Add-on,Software,8,99.0,792.0,Pending
PB-143955,2025-01-15,Birchwood Interiors,Quebec,Workflow Platform License,Software,10,1200.0,12000.0,Refunded
PB-143956,2025-01-29,Birchwood Interiors,British Columbia,Support Plan (Monthly),Services,10,450.0,4500.0,Refunded
PB-143957,2025-04-04,Cedar & Co. Furniture,Texas,Label Printer,Hardware,1,185.5,185.5,Paid
PB-143958,2025-06-21,Kingston Print Works,Quebec,API Add-on,Software,6,99.0,594.0,Paid
PB-143959,2025-03-22,Cedar & Co. Furniture,New York,Implementation Day,Services,11,1800.0,19800.0,Paid
PB-143960,2025-04-03,Cedar & Co. Furniture,British Columbia,Label Printer,Hardware,10,185.5,1855.0,Paid
PB-143961,2025-09-13,Northwind Logistics,Alberta,Workflow Platform License,Software,1,1200.0,1200.0,Paid
PB-143962,2025-06-24,Birchwood Interiors,Illinois,Implementation Day,Services,9,1800.0,16200.0,Paid
PB-143963,2025-12-25,Maple Ridge Distribution,Alberta,Label Printer,Hardware,12,185.5,2226.0,Paid
PB-143964,2025-12-05,Prairie Wind Farms,Illinois,Workflow Platform License,Software,2,1200.0,2400.0,Paid
PB-143965,2025-10-26,Summit Auto Parts,Texas,API Add-on,Software,8,99.0,792.0,Paid
PB-143966,2025-12-15,Silverline Freight,New York,Training Seat,Services,2,275.0,550.0,Pending
PB-143967,2025-01-04,Prairie Wind Farms,Illinois,Label Printer,Hardware,4,185.5,742.0,Paid
PB-143968,2025-06-12,Cedar & Co. Furniture,Quebec,Workflow Platform License,Software,7,1200.0,8400.0,Paid
PB-143969,2025-12-02,Blue Heron Foods,Alberta,Training Seat,Services,11,275.0,3025.0,Pending
PB-143970,2025-06-09,Prairie Wind Farms,Illinois,Implementation Day,Services,10,1800.0,18000.0,Pending
PB-143971,2025-07-14,Kingston Print Works,Illinois,Label Printer,Hardware,1,185.5,185.5,Pending
PB-143972,2025-07-03,Harbourfront Textiles,Illinois,Data Migration,Services,2,2400.0,4800.0,Paid
PB-143973,2025-07-30,Silverline Freight,Ontario,Data Migration,Services,11,2400.0,26400.0,Paid
PB-143974,2025-12-24,Prairie Wind Farms,Quebec,Label Printer,Hardware,8,185.5,1484.0,Paid
PB-143975,2025-05-07,Silverline Freight,Ontario,Label Printer,Hardware,8,185.5,1484.0,Paid
PB-143976,2025-06-16,Lakeshore Medical Supply,Manitoba,Support Plan (Monthly),Services,3,450.0,1350.0,Refunded
PB-143977,2025-02-19,Prairie Wind Farms,British Columbia,Training Seat,Services,12,275.0,3300.0,Paid
PB-143978,2025-06-12,Granite Peak Tools,Quebec,Training Seat,Services,3,275.0,825.0,Refunded
PB-143979,2025-07-15,Kingston Print Works,Quebec,API Add-on,Software,1,99.0,99.0,Pending
PB-143980,2025-09-17,Birchwood Interiors,New York,Workflow Platform License,Software,2,1200.0,2400.0,Paid
PB-143981,2025-06-08,Birchwood Interiors,Ontario,Workflow Platform License,Software,10,1200.0,12000.0,Paid
PB-143982,2025-07-09,Birchwood Interiors,New York,API Add-on,Software,3,99.0,297.0,Refunded
PB-143983,2025-01-24,Blue Heron Foods,Quebec,Training Seat,Services,8,275.0,2200.0,Paid
PB-143984,2025-03-10,Summit Auto Parts,Alberta,Data Migration,Services,7,2400.0,16800.0,Paid
PB-143985,2025-11-11,Northwind Logistics,Ontario,Data Migration,Services,12,2400.0,28800.0,Refunded
PB-143986,2025-09-16,Granite Peak Tools,Illinois,Implementation Day,Services,7,1800.0,12600.0,Paid
PB-143987,2025-03-08,Prairie Wind Farms,Ontario,Data Migration,Services,6,2400.0,14400.0,Paid
PB-143988,2025-04-05,Blue Heron Foods,Alberta,API Add-on,Software,10,99.0,990.0,Paid
PB-143989,2025-07-27,Lakeshore Medical Supply,Illinois,Implementation Day,Services,8,1800.0,14400.0,Paid
PB-143990,2025-03-10,Prairie Wind Farms,Illinois,API Add-on,Software,2,99.0,198.0,Paid
PB-143991,2025-03-19,Cedar & Co. Furniture,Manitoba,Warehouse Scanner,Hardware,5,320.0,1600.0,Paid
PB-143992,2025-10-09,Prairie Wind Farms,Texas,Implementation Day,Services,3,1800.0,5400.0,Paid
PB-143993,2025-09-03,Lakeshore Medical Supply,Illinois,Support Plan (Monthly),Services,6,450.0,2700.0,Paid
PB-143994,2025-10-28,Kingston Print Works,Ontario,Implementation Day,Services,4,1800.0,7200.0,Paid
PB-143995,2025-05-13,Granite Peak Tools,Texas,API Add-on,Software,7,99.0,693.0,Paid
PB-143996,2025-06-10,Summit Auto Parts,New York,Implementation Day,Services,3,1800.0,5400.0,Paid
PB-143997,2025-04-21,Birchwood Interiors,Illinois,API Add-on,Software,1,99.0,99.0,Pending
PB-143998,2025-02-16,Cedar & Co. Furniture,Texas,API Add-on,Software,2,99.0,198.0,Paid
PB-143999,2025-04-07,Blue Heron Foods,New York,Warehouse Scanner,Hardware,9,320.0,2880.0,Refunded
PB-144000,2025-12-29,Maple Ridge Distribution,Illinois,Label Printer,Hardware,5,185.5,927.5,Paid
PB-144001,2025-12-15,Blue Heron Foods,New York,Training Seat,Services,8,275.0,2200.0,Refunded
PB-144002,2025-04-04,Silverline Freight,New York,Support Plan (Monthly),Services,4,450.0,1800.0,Pending
PB-144003,2025-09-26,Kingston Print Works,New York,Warehouse Scanner,Hardware,3,320.0,960.0,Paid
PB-144004,2025-06-06,Lakeshore Medical Supply,Illinois,Label Printer,Hardware,11,185.5,2040.5,Paid
PB-144005,2025-10-23,Summit Auto Parts,Quebec,Implementation Day,Services,4,1800.0,7200.0,Paid
PB-144006,2025-02-05,Granite Peak Tools,British Columbia,Workflow Platform License,Software,4,1200.0,4800.0,Refunded
PB-144007,2025-11-05,Silverline Freight,New York,Warehouse Scanner,Hardware,1,320.0,320.0,Paid
PB-144008,2025-05-12,Kingston Print Works,Texas,Support Plan (Monthly),Services,7,450.0,3150.0,Paid
PB-144009,2025-11-29,Silverline Freight,Texas,Implementation Day,Services,3,1800.0,5400.0,Paid
PB-144010,2025-07-23,Blue Heron Foods,Ontario,Label Printer,Hardware,6,185.5,1113.0,Pending
PB-144011,2025-01-29,Prairie Wind Farms,Ontario,API Add-on,Software,7,99.0,693.0,Refunded
PB-144012,2025-08-02,Cedar & Co. Furniture,British Columbia,Warehouse Scanner,Hardware,3,320.0,960.0,Paid
PB-144013,2025-04-22,Granite Peak Tools,Manitoba,Label Printer,Hardware,3,185.5,556.5,Refunded
PB-144014,2025-07-17,Lakeshore Medical Supply,British Columbia,API Add-on,Software,8,99.0,792.0,Pending
PB-144015,2025-07-25,Prairie Wind Farms,Texas,Label Printer,Hardware,12,185.5,2226.0,Pending
PB-144016,2025-09-24,Summit Auto Parts,Alberta,Workflow Platform License,Software,10,1200.0,12000.0,Pending
PB-144017,2025-01-28,Maple Ridge Distribution,New York,Warehouse Scanner,Hardware,12,320.0,3840.0,Paid
PB-144018,2025-01-18,Northwind Logistics,Manitoba,Warehouse Scanner,Hardware,10,320.0,3200.0,Pending
PB-144019,2025-07-04,Cedar & Co. Furniture,Texas,Implementation Day,Services,6,1800.0,10800.0,Paid
PB-144020,2025-07-26,Blue Heron Foods,Illinois,Warehouse Scanner,Hardware,5,320.0,1600.0,Refunded
PB-144021,2025-11-14,Cedar & Co. Furniture,New York,Warehouse Scanner,Hardware,1,320.0,320.0,Refunded
PB-144022,2025-02-08,Silverline Freight,Texas,Training Seat,Services,7,275.0,1925.0,Refunded
PB-144023,2025-03-30,Prairie Wind Farms,New York,Warehouse Scanner,Hardware,12,320.0,3840.0,Paid
PB-144024,2025-02-26,Silverline Freight,British Columbia,API Add-on,Software,1,99.0,99.0,Paid
PB-144025,2025-10-19,Kingston Print Works,Texas,Label Printer,Hardware,7,185.5,1298.5,Paid
PB-144026,2025-05-09,Kingston Print Works,Quebec,Warehouse Scanner,Hardware,11,320.0,3520.0,Paid
PB-144027,2025-11-24,Granite Peak Tools,Alberta,Label Printer,Hardware,1,185.5,185.5,Pending
PB-144028,2025-07-11,Blue Heron Foods,New York,API Add-on,Software,10,99.0,990.0,Pending
PB-144029,2025-06-21,Prairie Wind Farms,Ontario,API Add-on,Software,8,99.0,792.0,Paid
PB-144030,2025-09-13,Silverline Freight,Manitoba,Support Plan (Monthly),Services,6,450.0,2700.0,Paid
PB-144031,2025-04-22,Granite Peak Tools,New York,API Add-on,Software,6,99.0,594.0,Pending
PB-144032,2025-10-22,Lakeshore Medical Supply,Texas,Support Plan (Monthly),Services,4,450.0,1800.0,Refunded
PB-144033,2025-01-18,Northwind Logistics,Texas,Warehouse Scanner,Hardware,1,320.0,320.0,Pending
PB-144034,2025-02-10,Kingston Print Works,Texas,Workflow Platform License,Software,7,1200.0,8400.0,Pending
PB-144035,2025-03-02,Blue Heron Foods,Illinois,Implementation Day,Services,10,1800.0,18000.0,Refunded
PB-144036,2025-09-17,Prairie Wind Farms,Manitoba,Label Printer,Hardware,9,185.5,1669.5,Refunded
PB-144037,2025-01-16,Summit Auto Parts,Quebec,Label Printer,Hardware,4,185.5,742.0,Paid
PB-144038,2025-09-26,Prairie Wind Farms,Ontario,Data Migration,Services,3,2400.0,7200.0,Paid
PB-144039,2025-05-28,Northwind Logistics,British Columbia,Label Printer,Hardware,4,185.5,742.0,Pending
PB-144040,2025-09-24,Blue Heron Foods,Alberta,Warehouse Scanner,Hardware,10,320.0,3200.0,Refunded
PB-144041,2025-09-25,Blue Heron Foods,Illinois,API Add-on,Software,1,99.0,99.0,Paid
PB-144042,2025-03-09,Prairie Wind Farms,Illinois,Workflow Platform License,Software,11,1200.0,13200.0,Refunded
PB-144043,2025-02-28,Birchwood Interiors,Ontario,Support Plan (Monthly),Services,11,450.0,4950.0,Refunded
PB-144044,2025-07-07,Prairie Wind Farms,Illinois,Data Migration,Services,8,2400.0,19200.0,Refunded
PB-144045,2025-06-12,Blue Heron Foods,Texas,Data Migration,Services,7,2400.0,16800.0,Pending
PB-144046,2025-08-24,Summit Auto Parts,Alberta,Implementation Day,Services,6,1800.0,10800.0,Paid
PB-144047,2025-06-05,Silverline Freight,Manitoba,Support Plan (Monthly),Services,2,450.0,900.0,Pending
PB-144048,2025-05-13,Cedar & Co. Furniture,Texas,Warehouse Scanner,Hardware,7,320.0,2240.0,Paid
PB-144049,2025-07-20,Northwind Logistics,Alberta,Data Migration,Services,8,2400.0,19200.0,Paid
PB-144050,2025-05-13,Northwind Logistics,Ontario,Data Migration,Services,4,2400.0,9600.0,Paid
PB-144051,2025-08-31,Lakeshore Medical Supply,Quebec,Label Printer,Hardware,7,185.5,1298.5,Paid
PB-144052,2025-04-15,Harbourfront Textiles,New York,Training Seat,Services,12,275.0,3300.0,Refunded
PB-144053,2025-05-13,Northwind Logistics,British Columbia,Label Printer,Hardware,7,185.5,1298.5,Pending
PB-144054,2025-05-26,Silverline Freight,New York,API Add-on,Software,1,99.0,99.0,Paid
PB-144055,2025-12-18,Summit Auto Parts,British Columbia,Warehouse Scanner,Hardware,1,320.0,320.0,Paid
PB-144056,2025-02-22,Silverline Freight,Quebec,Training Seat,Services,3,275.0,825.0,Paid
PB-144057,2025-10-31,Lakeshore Medical Supply,Alberta,Training Seat,Services,5,275.0,1375.0,Refunded
PB-144058,2025-03-30,Blue Heron Foods,New York,API Add-on,Software,6,99.0,594.0,Paid
PB-144059,2025-04-05,Blue Heron Foods,Manitoba,Data Migration,Services,2,2400.0,4800.0,Paid
PB-144060,2025-12-15,Granite Peak Tools,New York,Data Migration,Services,6,2400.0,14400.0,Pending
PB-144061,2025-11-25,Blue Heron Foods,Alberta,Support Plan (Monthly),Services,10,450.0,4500.0,Paid
PB-144062,2025-03-29,Silverline Freight,British Columbia,Data Migration,Services,5,2400.0,12000.0,Paid
PB-144063,2025-08-05,Harbourfront Textiles,Illinois,Implementation Day,Services,5,1800.0,9000.0,Paid
PB-144064,2025-10-01,Maple Ridge Distribution,Ontario,Data Migration,Services,5,2400.0,12000.0,Paid
PB-144065,2025-02-15,Harbourfront Textiles,New York,Data Migration,Services,4,2400.0,9600.0,Paid
PB-144066,2025-09-01,Birchwood Interiors,Ontario,Label Printer,Hardware,5,185.5,927.5,Paid
PB-144067,2025-09-11,Birchwood Interiors,New York,Data Migration,Services,12,2400.0,28800.0,Paid
PB-144068,2025-11-06,Prairie Wind Farms,Quebec,Workflow Platform License,Software,9,1200.0,10800.0,Paid
PB-144069,2025-12-16,Granite Peak Tools,British Columbia,Workflow Platform License,Software,4,1200.0,4800.0,Paid
PB-144070,2025-09-25,Kingston Print Works,New York,Label Printer,Hardware,5,185.5,927.5,Paid
PB-144071,2025-09-12,Blue Heron Foods,British Columbia,Training Seat,Services,4,275.0,1100.0,Paid
PB-144072,2025-07-15,Silverline Freight,Alberta,Training Seat,Services,8,275.0,2200.0,Paid
PB-144073,2025-02-09,Maple Ridge Distribution,Alberta,Label Printer,Hardware,8,185.5,1484.0,Paid
PB-144074,2025-05-13,Silverline Freight,Alberta,Warehouse Scanner,Hardware,3,320.0,960.0,Paid
PB-144075,2025-11-27,Cedar & Co. Furniture,New York,Support Plan (Monthly),Services,8,450.0,3600.0,Pending
PB-144076,2025-11-24,Cedar & Co. Furniture,British Columbia,Implementation Day,Services,6,1800.0,10800.0,Paid
PB-144077,2025-01-08,Silverline Freight,New York,API Add-on,Software,6,99.0,594.0,Refunded
PB-144078,2025-04-05,Granite Peak Tools,British Columbia,Warehouse Scanner,Hardware,7,320.0,2240.0,Paid
PB-144079,2025-09-25,Prairie Wind Farms,New York,Label Printer,Hardware,3,185.5,556.5,Refunded
PB-144080,2025-07-21,Summit Auto Parts,Ontario,Training Seat,Services,3,275.0,825.0,Paid
PB-144081,2025-11-01,Silverline Freight,Texas,Workflow Platform License,Software,2,1200.0,2400.0,Paid
PB-144082,2025-05-01,Lakeshore Medical Supply,New York,Label Printer,Hardware,9,185.5,1669.5,Paid
PB-144083,2025-02-02,Maple Ridge Distribution,Alberta,Data Migration,Services,7,2400.0,16800.0,Refunded
PB-144084,2025-03-04,Prairie Wind Farms,Illinois,Training Seat,Services,1,275.0,275.0,Pending
PB-144085,2025-03-17,Maple Ridge Distribution,British Columbia,API Add-on,Software,4,99.0,396.0,Paid
PB-144086,2025-10-03,Silverline Freight,Alberta,Label Printer,Hardware,8,185.5,1484.0,Paid
PB-144087,2025-05-21,Harbourfront Textiles,Texas,Implementation Day,Services,5,1800.0,9000.0,Refunded
PB-144088,2025-09-12,Birchwood Interiors,Illinois,API Add-on,Software,12,99.0,1188.0,Pending
PB-144089,2025-07-19,Blue Heron Foods,Manitoba,Implementation Day,Services,4,1800.0,7200.0,Paid
PB-144090,2025-10-14,Silverline Freight,British Columbia,Label Printer,Hardware,3,185.5,556.5,Pending
PB-144091,2025-05-13,Harbourfront Textiles,Ontario,Label Printer,Hardware,7,185.5,1298.5,Paid
PB-144092,2025-12-11,Cedar & Co. Furniture,New York,Data Migration,Services,10,2400.0,24000.0,Refunded
PB-144093,2025-10-12,Prairie Wind Farms,Ontario,API Add-on,Software,1,99.0,99.0,Pending
PB-144094,2025-04-23,Granite Peak Tools,Ontario,Data Migration,Services,1,2400.0,2400.0,Paid
PB-144095,2025-02-15,Silverline Freight,Illinois,Support Plan (Monthly),Services,4,450.0,1800.0,Pending
PB-144096,2025-10-17,Kingston Print Works,Illinois,API Add-on,Software,9,99.0,891.0,Paid
PB-144097,2025-11-10,Birchwood Interiors,Ontario,Warehouse Scanner,Hardware,5,320.0,1600.0,Refunded
PB-144098,2025-02-03,Kingston Print Works,Ontario,Workflow Platform License,Software,10,1200.0,12000.0,Paid
PB-144099,2025-01-28,Kingston Print Works,Illinois,Training Seat,Services,10,275.0,2750.0,Pending
PB-144100,2025-01-04,Kingston Print Works,Quebec,Training Seat,Services,8,275.0,2200.0,Refunded
PB-144101,2025-01-04,Blue Heron Foods,Manitoba,Data Migration,Services,3,2400.0,7200.0,Pending
PB-144102,2025-07-08,Harbourfront Textiles,Ontario,Label Printer,Hardware,1,185.5,185.5,Paid
PB-144103,2025-12-02,Kingston Print Works,New York,Support Plan (Monthly),Services,9,450.0,4050.0,Pending
PB-144104,2025-11-28,Maple Ridge Distribution,British Columbia,Support Plan (Monthly),Services,8,450.0,3600.0,Refunded
PB-144105,2025-12-09,Lakeshore Medical Supply,Alberta,Implementation Day,Services,1,1800.0,1800.0,Paid
PB-144106,2025-04-22,Cedar & Co. Furniture,Texas,Workflow Platform License,Software,4,1200.0,4800.0,Paid
PB-144107,2025-09-20,Northwind Logistics,Illinois,Support Plan (Monthly),Services,11,450.0,4950.0,Pending
PB-144108,2025-04-30,Cedar & Co. Furniture,Illinois,Warehouse Scanner,Hardware,1,320.0,320.0,Refunded
PB-144109,2025-01-21,Silverline Freight,Quebec,Training Seat,Services,10,275.0,2750.0,Paid
PB-144110,2025-12-12,Summit Auto Parts,Manitoba,Data Migration,Services,10,2400.0,24000.0,Paid
PB-144111,2025-07-26,Silverline Freight,Alberta,Implementation Day,Services,3,1800.0,5400.0,Paid
PB-144112,2025-07-03,Birchwood Interiors,Manitoba,Label Printer,Hardware,3,185.5,556.5,Pending
PB-144113,2025-07-17,Prairie Wind Farms,Illinois,Implementation Day,Services,11,1800.0,19800.0,Paid
PB-144114,2025-07-15,Blue Heron Foods,Manitoba,Data Migration,Services,12,2400.0,28800.0,Paid
PB-144115,2025-03-11,Granite Peak Tools,British Columbia,Data Migration,Services,2,2400.0,4800.0,Pending
PB-144116,2025-07-04,Summit Auto Parts,Texas,Support Plan (Monthly),Services,4,450.0,1800.0,Refunded
PB-144117,2025-01-06,Prairie Wind Farms,New York,Warehouse Scanner,Hardware,6,320.0,1920.0,Paid
PB-144118,2025-10-29,Maple Ridge Distribution,Ontario,API Add-on,Software,4,99.0,396.0,Refunded
PB-144119,2025-03-03,Harbourfront Textiles,Illinois,Implementation Day,Services,10,1800.0,18000.0,Paid
PB-144120,2025-10-31,Granite Peak Tools,Alberta,Label Printer,Hardware,5,185.5,927.5,Paid
PB-144121,2025-05-10,Granite Peak Tools,Quebec,API Add-on,Software,10,99.0,990.0,Paid
PB-144122,2025-06-20,Birchwood Interiors,Illinois,Data Migration,Services,1,2400.0,2400.0,Paid
PB-144123,2025-02-14,Cedar & Co. Furniture,Alberta,Workflow Platform License,Software,11,1200.0,13200.0,Pending
PB-144124,2025-12-09,Summit Auto Parts,Ontario,Label Printer,Hardware,2,185.5,371.0,Pending
PB-144125,2025-01-30,Northwind Logistics,British Columbia,Workflow Platform License,Software,9,1200.0,10800.0,Paid
PB-144126,2025-02-13,Birchwood Interiors,Alberta,Support Plan (Monthly),Services,2,450.0,900.0,Paid
PB-144127,2025-10-14,Maple Ridge Distribution,British Columbia,Data Migration,Services,8,2400.0,19200.0,Paid
PB-144128,2025-03-02,Northwind Logistics,Illinois,Data Migration,Services,10,2400.0,24000.0,Paid
PB-144129,2025-02-26,Maple Ridge Distribution,Manitoba,Data Migration,Services,10,2400.0,24000.0,Paid
PB-144130,2025-11-13,Kingston Print Works,Alberta,Training Seat,Services,10,275.0,2750.0,Paid
PB-144131,2025-03-05,Maple Ridge Distribution,Alberta,Implementation Day,Services,3,1800.0,5400.0,Refunded
PB-144132,2025-08-07,Prairie Wind Farms,Texas,Warehouse Scanner,Hardware,6,320.0,1920.0,Refunded
PB-144133,2025-07-11,Lakeshore Medical Supply,Illinois,Support Plan (Monthly),Services,1,450.0,450.0,Paid
PB-144134,2025-04-09,Prairie Wind Farms,Ontario,Data Migration,Services,4,2400.0,9600.0,Paid
